Date,Product,Menu,Type,Price,Unit,Total
2021-04-09,テータリック,ランチメニュー,セットドリンク,165,7,1155
2021-04-09,ミロ,ランチメニュー,セットドリンク,165,2,330
2021-04-09,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-09,ホワイト単品,アフタヌーンティー,単品,429,1,429
2021-04-09,全粒粉単品,アフタヌーンティー,単品,495,1,495
2021-04-09,シフォンケーキ単品,アフタヌーンティー,単品,550,2,1100
2021-04-09,紅茶,アフタヌーンティー,セットドリンク,165,2,330
2021-04-09,コーヒー,アフタヌーンティー,セットドリンク,165,1,165
2021-04-09,ライムティー,ディナーメニュー,ドリンク,495,4,1980
2021-04-09,ダルゴナコーヒー,テイクアウト,ドリンク単品,540,2,1080
2021-04-09,擂茶,ランチメニュー,ご飯,1100,7,7700
2021-04-09,擂茶,テイクアウト,弁当,1080,1,1080
2021-04-09,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1639,2,3278
2021-04-09,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-04-09,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,2,800
2021-04-09,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-09,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-09,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-09,スープパンミー,ディナーメニュー,麺,1320,6,7920
2021-04-09,スープパンミー,ランチメニュー,麺,1100,10,11000
2021-04-10,エビ麺,ディナーメニュー,麺,1430,4,5720
2021-04-10,カレーラクサ麺,ディナーメニュー,麺,1210,10,12100
2021-04-10,ナシレマッ,ディナーメニュー,ご飯,1210,9,10890
2021-04-10,醤油チキンライス,ディナーメニュー,ご飯,1210,3,3630
2021-04-10,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-10,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-10,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,1,220
2021-04-10,仙草ゼリー,ディナーメニュー,デザート,385,1,385
2021-04-10,テータリック,ディナーメニュー,ドリンク,385,4,1540
2021-04-10,紅茶,ディナーメニュー,ドリンク,385,2,770
2021-04-10,コーヒー,ディナーメニュー,ドリンク,385,2,770
2021-04-10,オレンジジュース,ディナーメニュー,ドリンク,330,1,330
2021-04-10,カールスバーグ瓶,ディナーメニュー,アルコール,440,1,440
2021-04-10,マレーシア・マリング,ディナーメニュー,アルコール,605,1,605
2021-04-10,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-10,ホワイト単品,アフタヌーンティー,単品,429,1,429
2021-04-10,シフォンケーキ単品,アフタヌーンティー,単品,550,1,550
2021-04-10,コーヒー,アフタヌーンティー,セットドリンク,165,1,165
2021-04-10,テータリック,アフタヌーンティー,セットドリンク,165,1,165
2021-04-10,コーヒー,テイクアウト,ドリンク単品,378,1,378
2021-04-10,ライムティー,ディナーメニュー,ドリンク,495,4,1980
2021-04-10,ダルゴナコーヒー,ディナーメニュー,ドリンク,550,2,1100
2021-04-10,ダルゴナコーヒー,テイクアウト,ドリンク単品,540,1,540
2021-04-10,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-04-10,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,3,1200
2021-04-10,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,2,800
2021-04-10,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-04-10,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,4,3080
2021-04-10,スープパンミー,ディナーメニュー,麺,1320,6,7920
2021-04-12,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-04-12,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-04-12,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-04-12,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-04-12,エビ麺,ディナーメニュー,麺,1430,2,2860
2021-04-12,カレーラクサ麺,ディナーメニュー,麺,1210,3,3630
2021-04-12,野菜春雨炒め,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-12,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-12,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-12,テータリック,ディナーメニュー,ドリンク,385,2,770
2021-04-12,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-04-12,エビ麺,テイクアウト,麺,1188,1,1188
2021-04-12,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-04-12,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-04-12,テータリック,ランチメニュー,セットドリンク,165,8,1320
2021-04-12,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-04-12,ｶﾎﾞﾁｬﾉひき肉和え,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-12,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-12,ホワイト単品,アフタヌーンティー,単品,429,2,858
2021-04-12,テータリック,テイクアウト,ドリンク単品,378,1,378
2021-04-12,ライムティー,ディナーメニュー,ドリンク,495,1,495
2021-04-12,擂茶,ランチメニュー,ご飯,1100,3,3300
2021-04-12,擂茶,テイクアウト,弁当,1080,1,1080
2021-04-12,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,2,800
2021-04-12,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-12,スープパンミー,ディナーメニュー,麺,1320,1,1320
2021-04-12,スープパンミー,ランチメニュー,麺,1100,2,2200
2021-04-13,エビ麺,ランチメニュー,麺,1210,3,3630
2021-04-13,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-04-13,ナシレマッ,ランチメニュー,ご飯,990,4,3960
2021-04-13,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-04-13,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-04-13,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-04-13,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-04-13,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-04-13,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-04-13,野菜春雨炒め,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-13,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-13,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-13,仙草ゼリー,ディナーメニュー,デザート,385,1,385
2021-04-13,ビール,ディナーメニュー,アルコール,495,1,495
2021-04-13,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-04-13,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-04-13,テータリック,ランチメニュー,セットドリンク,165,9,1485
2021-04-13,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-04-13,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-13,ホワイト単品,アフタヌーンティー,単品,429,3,1287
2021-04-13,全粒粉単品,アフタヌーンティー,単品,495,1,495
2021-04-13,テータリック,アフタヌーンティー,セットドリンク,165,1,165
2021-04-13,ミロ,アフタヌーンティー,セットドリンク,165,1,165
2021-04-13,擂茶,ランチメニュー,ご飯,1100,5,5500
2021-04-13,擂茶,ディナーメニュー,ご飯,1320,1,1320
2021-04-13,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-04-13,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-04-13,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-13,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-13,スープパンミー,ディナーメニュー,麺,1320,3,3960
2021-04-13,スープパンミー,ランチメニュー,麺,1100,4,4400
2021-04-14,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-04-14,ナシレマッ,ランチメニュー,ご飯,990,1,990
2021-04-14,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-04-14,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-04-14,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-04-14,オレンジジュース,ランチメニュー,セットドリンク,165,2,330
2021-04-14,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-14,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-04-14,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-04-14,ﾆﾝﾆｸ味茹で豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-14,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-14,ホワイト単品,アフタヌーンティー,単品,429,1,429
2021-04-14,テータリック,アフタヌーンティー,セットドリンク,165,1,165
2021-04-14,擂茶,ランチメニュー,ご飯,1100,3,3300
2021-04-14,擂茶,ディナーメニュー,ご飯,1320,1,1320
2021-04-14,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-04-14,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-14,スープパンミー,ディナーメニュー,麺,1320,2,2640
2021-04-14,スープパンミー,ランチメニュー,麺,1100,3,3300
2021-04-15,カレーラクサ麺,ランチメニュー,麺,990,6,5940
2021-04-15,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-04-15,醤油チキンライス,ランチメニュー,ご飯,990,4,3960
2021-04-15,コーヒー,ディナーメニュー,ドリンク,385,2,770
2021-04-15,エビ麺,テイクアウト,麺,1188,1,1188
2021-04-15,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-04-15,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-04-15,ミロ,ランチメニュー,セットドリンク,165,2,330
2021-04-15,ライムティー,テイクアウト,ドリンク単品,486,3,1458
2021-04-15,ダルゴナコーヒー,テイクアウト,ﾗﾝﾁセットドリンク,378,2,756
2021-04-15,擂茶,ランチメニュー,ご飯,1100,5,5500
2021-04-15,スープパンミー,ランチメニュー,麺,1100,7,7700
2021-04-15,スープパンミー,テイクアウト,弁当,1080,1,1080
2021-04-16,エビ麺,ランチメニュー,麺,1210,2,2420
2021-04-16,カレーラクサ麺,ランチメニュー,麺,990,3,2970
2021-04-16,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-04-16,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-04-16,コーヒー,ランチメニュー,セットドリンク,165,3,495
2021-04-16,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,1,550
2021-04-16,テータリック,ディナーメニュー,ドリンク,385,4,1540
2021-04-16,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-04-16,タイガービール瓶,ディナーメニュー,アルコール,660,1,660
2021-04-16,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-04-16,テータリック,ランチメニュー,セットドリンク,165,6,990
2021-04-16,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-04-16,シフォンケーキ単品,アフタヌーンティー,単品,550,1,550
2021-04-16,替玉,ディナーメニュー,麺,220,1,220
2021-04-16,ライムティー,テイクアウト,ドリンク単品,486,1,486
2021-04-16,擂茶,ランチメニュー,ご飯,1100,4,4400
2021-04-16,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-04-16,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-04-16,スープパンミー,ランチメニュー,麺,1100,7,7700
2021-04-16,参加費,イベント,イベント参加費,2000,14,28000
2021-04-17,エビ麺,ディナーメニュー,麺,1430,1,1430
2021-04-17,ナシレマッ,ディナーメニュー,ご飯,1210,4,4840
2021-04-17,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,756,1,756
2021-04-17,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-17,テータリック,ディナーメニュー,ドリンク,385,4,1540
2021-04-17,ホワイト単品,テイクアウト,弁当,421,2,842
2021-04-17,ライムティー,ディナーメニュー,ドリンク,495,2,990
2021-04-17,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-04-17,擂茶,テイクアウト,弁当,1080,1,1080
2021-04-17,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-04-17,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-17,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-17,スープパンミー,ディナーメニュー,麺,1320,5,6600
2021-04-17,スープパンミー,テイクアウト,弁当,1080,2,2160
2021-04-17,黒ゴマのお汁粉芝麻糊,テイクアウト,デザート,400,1,400
2021-04-17,揚げワンタン,テイクアウト,ティフィン,756,1,756
2021-04-17,ピーナッツのお汁粉花生糊,テイクアウト,デザート,400,1,400
2021-04-20,ナシレマッ,ランチメニュー,ご飯,990,2,1980
2021-04-20,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-04-20,紅茶,ランチメニュー,セットドリンク,165,2,330
2021-04-20,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-04-20,エビ麺,ディナーメニュー,麺,1430,3,4290
2021-04-20,カレーラクサ麺,ディナーメニュー,麺,1210,5,6050
2021-04-20,ナシレマッ,ディナーメニュー,ご飯,1210,6,7260
2021-04-20,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-04-20,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-20,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,5,3850
2021-04-20,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-04-20,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-20,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,2,1100
2021-04-20,テータリック,ディナーメニュー,ドリンク,385,4,1540
2021-04-20,ビール,ディナーメニュー,アルコール,495,2,990
2021-04-20,ハイボールｿｰﾀﾞ割り,ディナーメニュー,アルコール,495,1,495
2021-04-20,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-04-20,緑茶,ディナーメニュー,ドリンク,330,1,330
2021-04-20,タイガービール瓶,ディナーメニュー,アルコール,660,2,1320
2021-04-20,レモンサワー,ディナーメニュー,アルコール,605,1,605
2021-04-20,マレーシア・マリング,ディナーメニュー,アルコール,605,1,605
2021-04-20,ｼﾝｶﾞﾎﾟｰﾙ・ｽﾘﾝｸﾞ,ディナーメニュー,アルコール,605,1,605
2021-04-20,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-04-20,テータリック,ランチメニュー,セットドリンク,165,5,825
2021-04-20,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-04-20,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-20,ホワイト単品,アフタヌーンティー,単品,429,1,429
2021-04-20,全粒粉単品,アフタヌーンティー,単品,495,2,990
2021-04-20,テータリック,アフタヌーンティー,セットドリンク,165,2,330
2021-04-20,ライムティー,ディナーメニュー,ドリンク,495,1,495
2021-04-20,ダルゴナコーヒー,ディナーメニュー,ドリンク,550,1,550
2021-04-20,ダルゴナコーヒー,テイクアウト,ドリンク単品,540,2,1080
2021-04-20,擂茶,ランチメニュー,ご飯,1100,6,6600
2021-04-20,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-04-20,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,5,2000
2021-04-20,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,5,2000
2021-04-20,ピサン・ゴレン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-04-20,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-04-20,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-04-20,スープパンミー,ディナーメニュー,麺,1320,3,3960
2021-04-20,スープパンミー,ランチメニュー,麺,1100,3,3300
2021-04-21,エビ麺,ランチメニュー,麺,1210,3,3630
2021-04-21,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-04-21,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-04-21,醤油チキンライス,ランチメニュー,ご飯,990,4,3960
2021-04-21,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-04-21,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,2,1100
2021-04-21,コーヒー,ディナーメニュー,ドリンク,385,2,770
